category,goal,pledged,funded,blurb_adj,blurb_noun,blurb_verb,blurb_total,full_adj,full_noun,full_verb,full_total,train
Technology,10000,46,FALSE,0.444444444,0.222222222,0,9,0.106575964,0.247165533,0.14739229,441,0
Technology,100000,193041,TRUE,0.153846154,0.230769231,0.153846154,13,0.106060606,0.178030303,0.109848485,264,1
Film & Video,5000,0,FALSE,0,0.153846154,0.192307692,26,0.078947368,0.118421053,0.230263158,152,0
Technology,1000,115,FALSE,0,0.347826087,0.086956522,23,0.099009901,0.207920792,0.148514851,202,1
Film & Video,10000,0,FALSE,0.153846154,0.307692308,0.153846154,13,0.038834951,0.13592233,0.155339806,103,0
Film & Video,2000,1381,FALSE,0.086956522,0.217391304,0.217391304,23,0.069948187,0.163212435,0.152849741,772,0
Publishing,10000,1727,FALSE,0.166666667,0.083333333,0.25,24,0.064910026,0.165809769,0.18059126,1556,0
Games,3000,11762,TRUE,0.071428571,0.357142857,0.071428571,14,0.059084851,0.195912928,0.16437139,2251,0
Art,844,100,FALSE,0,0.333333333,0.166666667,12,0.056939502,0.160142349,0.224199288,562,1
Fashion,10000,1682,FALSE,0.2,0.15,0,20,0.068376068,0.170940171,0.230769231,117,0
Design,500,1031,TRUE,0,0.066666667,0,15,0.049586777,0.140495868,0.181818182,121,0
Food,500,20,FALSE,0.04,0.16,0.28,25,0.086956522,0.347826087,0.130434783,23,1
Theater,2000,3145,TRUE,0,0.333333333,0.047619048,21,0.053811659,0.174887892,0.192825112,223,1
Games,35000,1348,FALSE,0.176470588,0.176470588,0.058823529,17,0.09037037,0.133333333,0.174814815,675,0
Fashion,3000,0,FALSE,0,0.090909091,0.181818182,22,0.081081081,0.137837838,0.197297297,370,1
Film & Video,9240,11357,TRUE,0.19047619,0.047619048,0.047619048,21,0.064777328,0.153846154,0.198380567,247,1
Music,3500,870,FALSE,0.2,0.133333333,0.266666667,15,0.084598698,0.169197397,0.156182213,461,0
Games,1000,25,FALSE,0.052631579,0.210526316,0.105263158,19,0.057088487,0.157944814,0.207421503,1051,1
Dance,25000,350,FALSE,0.176470588,0.294117647,0.176470588,17,0.13559322,0.169491525,0.169491525,59,0
Film & Video,56160,550,FALSE,0.0625,0.0625,0.125,16,0.097744361,0.182957393,0.172932331,399,0
Publishing,7500,80,FALSE,0.055555556,0.444444444,0.111111111,18,0.077294686,0.164251208,0.169082126,207,1
Music,25000,4210,FALSE,0.055555556,0.166666667,0.166666667,18,0.083333333,0.152777778,0.152777778,144,0
Art,5500,1601,FALSE,0.105263158,0.210526316,0.210526316,19,0.068181818,0.142045455,0.178977273,352,1
Crafts,10000,0,FALSE,0.130434783,0.043478261,0.217391304,23,0.051094891,0.131386861,0.189781022,274,0
Art,500,500,TRUE,0.217391304,0.260869565,0.130434783,23,0.094594595,0.166666667,0.144144144,222,0
Technology,4250,9103,TRUE,0.045454545,0.363636364,0.136363636,22,0.075296108,0.177664975,0.13536379,1182,1
Publishing,20000,9,FALSE,0.047619048,0.142857143,0.095238095,21,0.058091286,0.182572614,0.195020747,241,1
Design,11200,572,FALSE,0.208333333,0.208333333,0.125,24,0.072402938,0.180482686,0.174186779,953,0
Technology,50000,540,FALSE,0.083333333,0.166666667,0.333333333,12,0.071428571,0.285714286,0.107142857,28,0
Music,7000,3840,FALSE,0.15,0.1,0.25,20,0.068527919,0.175126904,0.162436548,394,1
Design,5000,150,FALSE,0,0.227272727,0.272727273,22,0.07606264,0.185682327,0.196868009,447,0
Food,100,1,FALSE,0.038461538,0.192307692,0.269230769,26,0.12,0.12,0.24,25,0
Film & Video,1000,50,FALSE,0.086956522,0.347826087,0.086956522,23,0.02688172,0.182795699,0.215053763,186,0
Photography,12000,0,FALSE,0.038461538,0.038461538,0.230769231,26,0.03,0.13,0.23,100,1
Food,1500000,6,FALSE,0.047619048,0.238095238,0.19047619,21,0.100746269,0.200248756,0.141791045,804,0
Technology,5000,0,FALSE,0.117647059,0.294117647,0.117647059,17,0.064777328,0.190283401,0.149797571,247,1
Music,2000,140,FALSE,0,0.217391304,0.173913043,23,0.076923077,0.184615385,0.146153846,130,0
Publishing,6000,7157.01,TRUE,0.210526316,0.368421053,0,19,0.08033241,0.180055402,0.085872576,361,0
Art,3500,2082,FALSE,0.105263158,0.263157895,0.157894737,19,0.093385214,0.219844358,0.149805447,514,0
Food,500,0,FALSE,0.12,0.16,0.36,25,0.066666667,0.166666667,0.211111111,90,1
Art,1111,1214,TRUE,0.052631579,0.052631579,0.105263158,19,0.058823529,0.19504644,0.170278638,323,1
Art,2000,2007.5,TRUE,0.047619048,0.285714286,0.142857143,21,0.084848485,0.207575758,0.168181818,660,1
Technology,40000,35833,FALSE,0.235294118,0.470588235,0.058823529,17,0.147058824,0.210784314,0.12254902,204,0
Film & Video,3000,711,FALSE,0,0.347826087,0.086956522,23,0.058091286,0.147302905,0.17219917,482,0
Fashion,40000,75,FALSE,0.043478261,0.260869565,0.086956522,23,0.072807018,0.211403509,0.168421053,1140,0
Design,15000,24172.51,TRUE,0.266666667,0.2,0,15,0.085219707,0.183754993,0.171770972,751,1
Design,10000,9296.1,FALSE,0.125,0.1875,0.1875,16,0.089060987,0.169409487,0.168441433,1033,0
Film & Video,100000,0,FALSE,0.222222222,0.166666667,0.222222222,18,0.054945055,0.159340659,0.175824176,182,1
Food,8000,2150,FALSE,0,0.115384615,0.269230769,26,0.090322581,0.090322581,0.167741935,155,1
Food,25000,726,FALSE,0.076923077,0.076923077,0.192307692,26,0.135714286,0.189285714,0.153571429,280,0
Film & Video,10000,860,FALSE,0.047619048,0.047619048,0.238095238,21,0.062857143,0.151428571,0.197142857,350,1
Publishing,200,85,FALSE,0.05,0.2,0.15,20,0.052083333,0.096354167,0.234375,384,0
Fashion,5000,3040,FALSE,0.285714286,0,0.142857143,7,0.06097561,0.140243902,0.115853659,164,1
Publishing,2500,140,FALSE,0.181818182,0.181818182,0.090909091,22,0.086261981,0.185303514,0.172523962,313,0
Publishing,3000,1795,FALSE,0.095238095,0.095238095,0.142857143,21,0.081632653,0.255102041,0.163265306,98,0
Music,1000,840,FALSE,0.037037037,0.148148148,0.296296296,27,0.06779661,0.129943503,0.18079096,177,0
Film & Video,800,230,FALSE,0.105263158,0.157894737,0.157894737,19,0.086021505,0.161290323,0.177419355,186,0
Film & Video,7000,6755,FALSE,0.086956522,0.217391304,0.217391304,23,0.055111821,0.154952077,0.130191693,1252,0
Theater,2500,890,FALSE,0.2,0.15,0.15,20,0.075,0.179166667,0.183333333,240,1
Comics,2000,3680,TRUE,0.058823529,0.176470588,0.176470588,17,0.062563068,0.157416751,0.15136226,991,0
Games,7200,1410,FALSE,0.15,0.15,0.1,20,0.057239057,0.185185185,0.188552189,297,0
Publishing,8200,9073,TRUE,0.2,0.05,0.1,20,0.088565022,0.287556054,0.101457399,1784,0
Publishing,2000,0,FALSE,0,0.166666667,0.333333333,24,0.078947368,0.210526316,0.236842105,76,0
Food,30000,31389,TRUE,0.105263158,0.210526316,0.157894737,19,0.097668557,0.166981727,0.163831128,1587,1
Fashion,24600,73045.76,TRUE,0.142857143,0.071428571,0.214285714,14,0.066666667,0.121649485,0.140206186,1455,0
Technology,98000,18844,FALSE,0.125,0.25,0.0625,16,0.081790123,0.174382716,0.155349794,1944,0
Games,300,3969.25,TRUE,0.086956522,0.173913043,0.173913043,23,0.085348506,0.155049787,0.173541963,703,1
Art,10000,130,FALSE,0,0.125,0.208333333,24,0.08496732,0.176470588,0.169934641,153,0
Film & Video,3500,730,FALSE,0.086956522,0.130434783,0.130434783,23,0.066801619,0.170040486,0.178137652,494,1
Technology,305000,111,FALSE,0.176470588,0.176470588,0.117647059,17,0.085054678,0.139732685,0.166464156,823,1
Crafts,250000,0,FALSE,0.08,0.28,0.2,25,0.071895425,0.156862745,0.183006536,153,0
Music,9000,2180,FALSE,0.095238095,0.19047619,0.142857143,21,0.065693431,0.167883212,0.178832117,274,0
Games,8000,1455,FALSE,0.043478261,0.173913043,0.304347826,23,0.080786026,0.148471616,0.172489083,458,0
Games,3000,1961,FALSE,0.136363636,0.136363636,0.136363636,22,0.062927497,0.170998632,0.183310534,731,1
Film & Video,10000,125,FALSE,0,0.315789474,0.210526316,19,0.071729958,0.168776371,0.164556962,237,0
Design,6000,2934.77,FALSE,0.1,0.15,0.1,20,0.085333333,0.182222222,0.167111111,1125,0
Food,14000,14200.3,TRUE,0.136363636,0.181818182,0.181818182,22,0.111111111,0.16,0.151111111,225,0
Games,16000,19542.01,TRUE,0,0.041666667,0.166666667,24,0.054429029,0.140875133,0.113127001,937,0
Fashion,3000,1135,FALSE,0,0.105263158,0.263157895,19,0.124260355,0.147928994,0.142011834,169,0
Crafts,5000,0,FALSE,0.08,0.28,0.12,25,0.06741573,0.112359551,0.213483146,267,1
Fashion,1400,0,FALSE,0.166666667,0.222222222,0.166666667,18,0.047445255,0.124087591,0.204379562,274,1
Games,30000,0,FALSE,0.045454545,0.181818182,0.227272727,22,0.023255814,0.093023256,0.23255814,43,1
Food,15000,0,FALSE,0.2,0.25,0.1,20,0.11790393,0.170305677,0.165938865,229,0
Film & Video,15000,1505,FALSE,0.19047619,0.19047619,0.142857143,21,0.091133005,0.160098522,0.162561576,406,1
Fashion,3003,59,FALSE,0.25,0.25,0.25,4,0.059895833,0.127604167,0.190104167,384,1
Crafts,500,1121.01,TRUE,0.071428571,0.357142857,0.214285714,14,0.065868263,0.155688623,0.161676647,167,1
Film & Video,30000,60,FALSE,0.125,0.375,0,8,0.076687117,0.159509202,0.174846626,326,1
Dance,1000,1050,TRUE,0.15,0.15,0.25,20,0.09382716,0.262962963,0.161728395,810,1
Design,500,199,FALSE,0.15,0.1,0.1,20,0.12345679,0.185185185,0.216049383,162,0
Design,1,0,FALSE,0,0.176470588,0.294117647,17,0.03601108,0.11634349,0.20498615,722,1
Games,2500,2875,TRUE,0.0625,0.1875,0.1875,16,0.078389831,0.11440678,0.158898305,472,0
Design,120000,6562,FALSE,0.08,0.16,0.16,25,0.045,0.17,0.1725,400,0
Food,3250,3530,TRUE,0.05,0.2,0.2,20,0.072131148,0.145901639,0.136065574,610,0
Food,25000,410,FALSE,0.117647059,0.235294118,0.058823529,17,0.054830287,0.190600522,0.206266319,383,1
Fashion,3500,458,FALSE,0.25,0.125,0.125,8,0.063275434,0.111662531,0.167493797,806,1
Technology,8500,0,FALSE,0.222222222,0.111111111,0,9,0.0781893,0.131687243,0.185185185,243,0
Crafts,2500,0,FALSE,0,0.75,0,4,0.036363636,0.181818182,0.145454545,55,0
Film & Video,1500,2135,TRUE,0,0.166666667,0.333333333,24,0.101818182,0.163636364,0.189090909,275,0
Music,1500,5006.61,TRUE,0.115384615,0.192307692,0.192307692,26,0.060212515,0.174734357,0.173553719,847,1
Technology,100000,5,FALSE,0.041666667,0.333333333,0.166666667,24,0.061797753,0.261235955,0.132022472,356,0
Music,20000,1910,FALSE,0.130434783,0.173913043,0.173913043,23,0.126582278,0.210970464,0.139240506,237,1
Publishing,1100,54,FALSE,0,0.2,0.15,20,0.062578223,0.152690864,0.192740926,799,1
Art,200,1,FALSE,0.041666667,0.166666667,0.291666667,24,0.073937153,0.184842884,0.168207024,541,1
Publishing,29000,1911,FALSE,0.047619048,0.095238095,0.142857143,21,0.08004779,0.188769415,0.140979689,837,0
Art,14770,6,FALSE,0.19047619,0.285714286,0.047619048,21,0.093342037,0.15926893,0.154699739,1532,0
Journalism,7000,1478,FALSE,0,0.210526316,0.157894737,19,0.072144289,0.144288577,0.186372745,499,0
Art,13000,18396,TRUE,0.047619048,0.238095238,0.19047619,21,0.067252975,0.174857734,0.142265908,1933,1
Theater,3500,4108,TRUE,0.133333333,0.2,0.066666667,15,0.089171975,0.089171975,0.133757962,157,1
Photography,875,20,FALSE,0.095238095,0.047619048,0.238095238,21,0.044692737,0.167597765,0.234636872,179,0
Technology,250000,150,FALSE,0.086956522,0.130434783,0.260869565,23,0.083333333,0.169642857,0.163690476,336,0
Food,24500,5780,FALSE,0.090909091,0.318181818,0.136363636,22,0.09375,0.2,0.154166667,480,1
Film & Video,1000,1,FALSE,0,0.1875,0.1875,16,0.050847458,0.127118644,0.186440678,118,0
Games,670,344,FALSE,0.045454545,0.136363636,0.181818182,22,0.0625,0.136363636,0.193181818,352,0
Crafts,150,0,FALSE,0.0625,0.0625,0.25,16,0.043478261,0.108695652,0.282608696,46,0
Journalism,6500,75,FALSE,0.173913043,0.086956522,0.217391304,23,0.097087379,0.122977346,0.184466019,309,0
Technology,50000,147,FALSE,0.333333333,0.2,0.133333333,15,0.095022624,0.149321267,0.194570136,221,1
Design,35000,7008,FALSE,0.210526316,0.210526316,0.157894737,19,0.102296451,0.162839248,0.167014614,479,1
Art,100,6,FALSE,0,0,0,9,0.059633028,0.096330275,0.206422018,218,0
Music,700000,1,FALSE,0,0.24,0.2,25,0.041666667,0.083333333,0.208333333,24,1
Publishing,7500,0,FALSE,0.111111111,0.277777778,0.111111111,18,0.056872038,0.156398104,0.184834123,211,0
Music,12000,2026,FALSE,0.05,0.15,0.2,20,0.077348066,0.157458564,0.220994475,362,1
Film & Video,5000,6171,TRUE,0.15,0.1,0.1,20,0.085995086,0.157248157,0.14987715,407,1
Crafts,600,150,FALSE,0.090909091,0.181818182,0.181818182,11,0.013793103,0.137931034,0.227586207,145,1
Photography,2300,0,FALSE,0.052631579,0.315789474,0.157894737,19,0.037735849,0.150943396,0.20754717,53,0
Film & Video,30000,7150,FALSE,0.090909091,0.090909091,0.272727273,11,0.103585657,0.135458167,0.151394422,251,0
Design,10000,1175,FALSE,0.157894737,0.315789474,0.105263158,19,0.049382716,0.185185185,0.162962963,405,0
Art,75000,0,FALSE,0.04,0.12,0.16,25,0.037593985,0.097744361,0.157894737,133,1
Film & Video,25000,1068,FALSE,0,0.142857143,0.285714286,7,0.090620032,0.160572337,0.181240064,629,1
Crafts,5555,1005,FALSE,0,0.291666667,0.166666667,24,0.081081081,0.22972973,0.135135135,222,1
Design,25000,23930,FALSE,0.157894737,0.210526316,0.157894737,19,0.072644722,0.19523269,0.165720772,881,1
Technology,30000,40168,TRUE,0.375,0.1875,0.1875,16,0.120734908,0.238845144,0.160104987,381,1
Publishing,850,305,FALSE,0.086956522,0.304347826,0.086956522,23,0.060185185,0.134259259,0.168981481,432,1
Publishing,2000,855,FALSE,0.05,0,0.1,20,0.074427481,0.190839695,0.148854962,524,0
Crafts,500,0,FALSE,0.1,0,0.2,10,0.082840237,0.112426036,0.195266272,169,1
Crafts,1500,500,FALSE,0.037037037,0.148148148,0.296296296,27,0.059233449,0.12195122,0.18815331,287,0
Film & Video,5000,3505,FALSE,0,0.173913043,0.086956522,23,0.052132701,0.194312796,0.137440758,211,0
Journalism,60000,522,FALSE,0.1875,0.25,0,16,0.106628242,0.181556196,0.144092219,347,0
Crafts,2000,0,FALSE,0.117647059,0.294117647,0.294117647,17,0.09375,0.191964286,0.196428571,224,1
Technology,1000,1,FALSE,0.2,0.066666667,0.133333333,15,0.066666667,0.137373737,0.149494949,495,0
Art,60000,3,FALSE,0.038461538,0.115384615,0.153846154,26,0.04950495,0.118811881,0.217821782,101,1
Music,2000,2267,TRUE,0.076923077,0.153846154,0.192307692,26,0.033444816,0.096989967,0.143812709,299,1
Technology,100000,106,FALSE,0,0.238095238,0.142857143,21,0.063291139,0.170886076,0.215189873,158,0
Art,2100,2436,TRUE,0.052631579,0.157894737,0.105263158,19,0.093607306,0.194063927,0.152968037,438,0
Technology,125000,1,FALSE,0.045454545,0.181818182,0.090909091,22,0.025242718,0.196116505,0.182524272,515,0
Music,4000,4706,TRUE,0.055555556,0.055555556,0.166666667,18,0.065769806,0.122571001,0.197309417,669,1
Music,7000,57,FALSE,0.095238095,0.142857143,0.142857143,21,0.07480315,0.196850394,0.192913386,254,1
Publishing,1600,2198,TRUE,0.125,0.3125,0,16,0.060702875,0.166134185,0.185303514,626,1
Food,35000,0,FALSE,0.090909091,0.227272727,0.136363636,22,0.053719008,0.19214876,0.159090909,484,1
Photography,22500,23841,TRUE,0.047619048,0.285714286,0.047619048,21,0.080097087,0.172330097,0.099514563,824,1
Crafts,8000,10091,TRUE,0,0.142857143,0,7,0.1171875,0.18359375,0.17578125,256,0
Publishing,17000,225,FALSE,0,0.19047619,0.285714286,21,0.052083333,0.1875,0.215277778,288,1
Fashion,2000,2127,TRUE,0.05,0.1,0.15,20,0.069677419,0.139354839,0.172903226,775,0
Food,5000,0,FALSE,0,0.222222222,0.111111111,18,0.042553191,0.136170213,0.225531915,235,0
Film & Video,60000,0,FALSE,0.090909091,0.227272727,0.227272727,22,0.076923077,0.133779264,0.210702341,299,1
Comics,5000,4176,FALSE,0.15,0.35,0.05,20,0.105769231,0.168269231,0.144230769,416,1
Design,10000,4303,FALSE,0.095238095,0.428571429,0.047619048,21,0.084473049,0.198712792,0.168141593,1243,1
Art,40000,18246,FALSE,0.076923077,0,0.153846154,13,0.073371805,0.123660346,0.133553174,1213,1
Technology,400,0,FALSE,0,0.181818182,0.227272727,22,0.035555556,0.164444444,0.222222222,225,0
Music,7000,155,FALSE,0,0.388888889,0.166666667,18,0.120253165,0.227848101,0.088607595,158,0
Technology,100000,10300,FALSE,0.111111111,0.277777778,0.111111111,18,0.086105675,0.160469667,0.166340509,511,1
Publishing,5000,5101,TRUE,0.25,0.125,0.25,16,0.096385542,0.185542169,0.139759036,415,0
Music,7500,2035.08,FALSE,0.105263158,0.263157895,0.157894737,19,0.061813187,0.134615385,0.175824176,728,1
Games,10000,10,FALSE,0.125,0.375,0,8,0.053333333,0.213333333,0.12,75,0
Music,3500,810,FALSE,0.076923077,0.384615385,0.076923077,13,0.047381546,0.177057357,0.134663342,401,1
Games,60000,5531,FALSE,0.1,0.25,0.2,20,0.082148499,0.172195893,0.180094787,633,1
Technology,100000,242,FALSE,0,0.166666667,0.25,12,0.090252708,0.285198556,0.129963899,277,0
Publishing,7500,2732,FALSE,0.0625,0.4375,0.125,16,0.056989247,0.18172043,0.17311828,930,0
Games,55000,12797,FALSE,0.1,0.05,0.15,20,0.064737243,0.136329018,0.167936024,2626,1
Technology,7500,0,FALSE,0.043478261,0.130434783,0.173913043,23,0.057298772,0.178717599,0.207366985,733,1
Games,15000,650,FALSE,0.095238095,0.19047619,0.142857143,21,0.086236934,0.145470383,0.169860627,1148,1
Music,3000,0,FALSE,0.086956522,0.304347826,0.086956522,23,0.03875969,0.197674419,0.170542636,258,1
Design,1776,7118,TRUE,0.095238095,0.142857143,0.047619048,21,0.065175097,0.148832685,0.134241245,1028,1
Theater,2000,1377,FALSE,0.043478261,0.173913043,0.086956522,23,0.077697842,0.179856115,0.149640288,695,1
Food,55000,2840,FALSE,0,0,0.285714286,7,0.084677419,0.163306452,0.181451613,496,1
Fashion,1000,0,FALSE,0.043478261,0.043478261,0.130434783,23,0.072992701,0.116788321,0.145985401,137,1
Food,25000,0,FALSE,0.090909091,0.136363636,0.136363636,22,0.060150376,0.120300752,0.165413534,133,1
Fashion,2500,10,FALSE,0.043478261,0.130434783,0.130434783,23,0.071808511,0.159574468,0.188829787,376,1
Food,100,30,FALSE,0.125,0.0625,0.3125,16,0,0,0,4,1
Food,200000,100,FALSE,0,0,0.25,8,0.075925926,0.181481481,0.168518519,540,0
Games,3500,10151,TRUE,0.181818182,0.272727273,0.090909091,11,0.053125,0.153125,0.159375,320,1
Publishing,25000,22430,FALSE,0.181818182,0.090909091,0.181818182,11,0.085953878,0.155136268,0.144654088,477,1
Games,5000,50490.5,TRUE,0,0.458333333,0.125,24,0.085046729,0.180373832,0.16728972,1070,1
Design,30000,6786,FALSE,0.238095238,0.333333333,0.095238095,21,0.101430429,0.140442133,0.184655397,769,0
Games,18000,556,FALSE,0.052631579,0.105263158,0.368421053,19,0.056574924,0.142201835,0.191131498,654,0
Technology,24500,40,FALSE,0.153846154,0.115384615,0.192307692,26,0.034482759,0.206896552,0.189655172,58,0
Food,50000,19671,FALSE,0.05,0.2,0.2,20,0.059033989,0.184257603,0.161001789,559,1
Film & Video,90000,53866.71,FALSE,0.058823529,0.352941176,0.058823529,17,0.065217391,0.157784011,0.158485273,1426,1
Film & Video,455,224.2,FALSE,0.105263158,0.105263158,0.368421053,19,0.063356164,0.11130137,0.184931507,584,1
Publishing,10000,0,FALSE,0.210526316,0.052631579,0.157894737,19,0.087719298,0.140350877,0.105263158,114,0
Film & Video,4000,10,FALSE,0.047619048,0.19047619,0.238095238,21,0.063909774,0.157894737,0.140977444,532,1
Music,2350,4705.32,TRUE,0.105263158,0.157894737,0.105263158,19,0.078020932,0.159847764,0.163653663,1051,0
Food,28000,36270,TRUE,0.117647059,0.352941176,0.235294118,17,0.073253833,0.204429302,0.131175468,587,0
Comics,5000,4726,FALSE,0.111111111,0.111111111,0.148148148,27,0.058668425,0.122610415,0.18127884,1517,1
Music,4420,980,FALSE,0.083333333,0.25,0.166666667,24,0.06122449,0.141399417,0.170553936,686,0
Music,1000,1000,TRUE,0,0.055555556,0.166666667,18,0.066037736,0.155660377,0.155660377,212,0
Food,3000,0,FALSE,0.111111111,0.277777778,0.166666667,18,0.051470588,0.147058824,0.213235294,136,0
Art,4000,4479.34,TRUE,0.157894737,0.210526316,0.052631579,19,0.093487395,0.138655462,0.167016807,952,0
Design,4000,4808,TRUE,0.235294118,0.294117647,0.058823529,17,0.080123267,0.152542373,0.169491525,649,1
Music,2000,2399,TRUE,0.034482759,0.137931034,0.206896552,29,0.075085324,0.146757679,0.174061433,293,0
Food,15000,2692,FALSE,0.066666667,0,0.2,15,0.092857143,0.19047619,0.176190476,420,0
Fashion,70000,10,FALSE,0.0625,0.25,0.25,16,0.079086116,0.168717047,0.156414763,569,0
Design,3500,1995,FALSE,0.04,0.16,0.08,25,0.094339623,0.141509434,0.155660377,212,1
Technology,100000,215438.57,TRUE,0.176470588,0.352941176,0.058823529,17,0.089852608,0.160714286,0.162981859,3528,1
Food,100000,0,FALSE,0.125,0.3125,0.125,16,0.112781955,0.15037594,0.210526316,133,0
Film & Video,10000,90,FALSE,0.1,0.15,0.25,20,0.044843049,0.210762332,0.123318386,446,0
Crafts,1500,15,FALSE,0.041666667,0.125,0.25,24,0.086065574,0.172131148,0.157786885,488,0
Technology,50000,11,FALSE,0,0,0.090909091,22,0.04368932,0.155339806,0.233009709,206,1
